step,train_loss,test_loss,train_accuracy,test_accuracy,weight_norm,last_layer_norm,time
0.0,2.1406838970184325,2.144498048400879,0.050966665148735046,0.053199999034404755,14.14213993956758,9.999998855590755,2.684631109237671
1.0,1.0747554882685344,1.0770911880493164,0.06028333306312561,0.05460000038146973,13.995171395438332,9.974929664000534,2.605173110961914
2.0,1.0057944138209025,1.0058078559875487,0.09889999777078629,0.094200000166893,13.844447684521514,9.946877331722943,2.5632660388946533
3.0,1.0020732716878256,1.0020046146392823,0.10626666992902756,0.10440000146627426,13.689762294313393,9.916949441762258,2.5734598636627197
4.0,1.0005762317021687,1.0005682342529296,0.10651666671037674,0.10459999740123749,13.534024348414501,9.886068973116208,2.5746490955352783
5.0,0.9998333699544271,0.9998767242431641,0.1064833328127861,0.1039000004529953,13.378429507929278,9.854525042758752,2.544095039367676
6.0,0.9994177021026611,0.9995073120117187,0.10625000298023224,0.10419999808073044,13.223894998289317,9.822504276965018,2.547584056854248
7.0,0.9985905375798543,0.9987042980194092,0.10831666737794876,0.10719999670982361,13.071110420018059,9.790136426027697,2.568453788757324
8.0,0.9978597478230794,0.9980057361602783,0.11006666719913483,0.10830000042915344,12.920458493438383,9.75748254296014,2.5733208656311035
9.0,0.99720261815389,0.9973947978973389,0.11221666634082794,0.11020000278949738,12.772285283468447,9.724599372044965,2.560251235961914
10.0,0.9959923826853434,0.9961777164459229,0.11518333107233047,0.1145000010728836,12.626894969171953,9.69153771701439,2.5823371410369873
11.0,0.9947708182017009,0.9949837047576904,0.1182333305478096,0.11559999734163284,12.484462389204468,9.658322207620273,2.572295904159546
12.0,0.9923499900182088,0.9927077339172363,0.12381666898727417,0.12200000137090683,12.345219700875745,9.624990091690314,2.6152150630950928
13.0,0.9899877837498983,0.9903454822540283,0.1282999962568283,0.12710000574588776,12.209227302464402,9.591552482696443,2.586059808731079
14.0,0.9876641939163208,0.9879906547546387,0.13214999437332153,0.131400004029274,12.076578571764438,9.558030224500284,2.5633010864257812
15.0,0.9835042812347412,0.9837608116149902,0.13901667296886444,0.13750000298023224,11.947415532868984,9.524456867742552,2.5892579555511475
16.0,0.9772768780390422,0.9773471897125244,0.14756666123867035,0.1467999964952469,11.821794355229825,9.49084352625433,2.591499090194702
17.0,0.9677824918111165,0.9675414733886719,0.1589166671037674,0.1589999943971634,11.699795869530027,9.457213168815121,2.5872161388397217
18.0,0.9574768008550009,0.9565569248199463,0.1696833372116089,0.17059999704360962,11.58137184568931,9.423560755598338,2.6708717346191406
19.0,0.94938981812795,0.9478038810729981,0.1783333271741867,0.17890000343322754,11.466651662180938,9.389897018371661,2.629112958908081
20.0,0.9423272037506103,0.9398078918457031,0.18846666812896729,0.18930000066757202,11.355580279810052,9.356243036200022,2.6149120330810547
21.0,0.9413137798309326,0.937986234664917,0.1971166729927063,0.19789999723434448,11.248025000250044,9.322594004469355,2.6129491329193115
22.0,0.9445290534973144,0.9406407318115234,0.20278333127498627,0.2037999927997589,11.1440657215248,9.288936835514583,2.628171920776367
23.0,0.9477230431874593,0.9434577857971191,0.2056666612625122,0.20649999380111694,11.043386726039227,9.255283393333668,2.616431951522827
24.0,0.9432169241587322,0.9390963771820068,0.20730000734329224,0.20759999752044678,10.945903231181369,9.2216498517765,2.6100640296936035
25.0,0.9342961116154989,0.9306513774871826,0.2079833298921585,0.20800000429153442,10.851550196289821,9.188047639264106,2.5991671085357666
26.0,0.9244391467412313,0.9214725982666016,0.2078000009059906,0.20749999582767487,10.760245475379717,9.15447626737764,2.606518030166626
27.0,0.9185047834396363,0.9161191135406495,0.2067333310842514,0.20659999549388885,10.671801721815585,9.120929803130425,2.6141178607940674
28.0,0.9170469818751017,0.9151284973144531,0.20633333921432495,0.20589999854564667,10.586153710891647,9.087408522364544,2.612828016281128
29.0,0.9181376639048259,0.9163437702178955,0.20651666820049286,0.20499999821186066,10.503190055539005,9.053929136706339,2.578810930252075
30.0,0.918558660252889,0.9167927139282227,0.20731666684150696,0.20600000023841858,10.42280649943704,9.02049887890986,2.5761258602142334
40.0,0.8877056030273438,0.8808675735473633,0.28536665439605713,0.2858000099658966,9.73730894790111,8.689795760200806,2.6139471530914307
50.0,0.9012229515711466,0.8974866687774659,0.2094999998807907,0.2102999985218048,9.204521759721974,8.367752811201763,2.630730152130127
60.0,0.8976086209615072,0.8947420822143555,0.20945000648498535,0.21050000190734863,8.74446584894689,8.053881866687554,2.623016834259033
70.0,0.8734069702784221,0.8701720043182373,0.21369999647140503,0.21889999508857727,8.32586284209809,7.748155682056774,2.6060280799865723
80.0,0.83682336324056,0.8312964427947998,0.2936500012874603,0.29820001125335693,7.952081458198367,7.451867851260934,2.6096298694610596
90.0,0.8357810838063557,0.831635888671875,0.2994166612625122,0.30250000953674316,7.597990131641877,7.163921392251277,2.615068197250366
100.0,0.8313895970662435,0.8274088813781738,0.29653334617614746,0.3000999987125397,7.259761946797561,6.884244494904651,2.6420130729675293
110.0,0.8258818068504333,0.8220551963806152,0.3025999963283539,0.3059000074863434,6.93782551319666,6.612898516409433,2.6383979320526123
120.0,0.8251063607851664,0.8217389392852783,0.3021666705608368,0.3050000071525574,6.633748162619575,6.350232349860657,2.610703706741333
130.0,0.8234793254852295,0.8203183212280274,0.29953333735466003,0.30219998955726624,6.344969383268085,6.0954265146708115,2.618021249771118
140.0,0.8254886285146078,0.8210151157379151,0.2998333275318146,0.30169999599456787,6.068594160347832,5.848407704723061,2.612523078918457
500.0,0.33008133471806844,0.3198018367767334,0.8572666645050049,0.8682000041007996,2.225305891976699,1.5951366749863776,3.093453884124756
1000.0,0.31985998622576395,0.31090446462631227,0.8588666915893555,0.8673999905586243,2.1000655845210052,1.4033774388843308,3.2595138549804688
1500.0,0.33238357982635497,0.32237202501296996,0.854616641998291,0.8633000254631042,2.0934487880568162,1.414148991927091,3.268231153488159
2000.0,0.31591821201642356,0.30631329870224,0.8618166446685791,0.8694000244140625,2.0925843139579703,1.4191374363169087,3.290902853012085
2500.0,0.3148731582641602,0.30398992176055906,0.8575999736785889,0.8682000041007996,2.09388106206372,1.4136768890148586,3.3029632568359375
3000.0,0.31338999481201174,0.30598738622665406,0.8660666942596436,0.8737000226974487,2.1123675558793247,1.4219809691796106,3.305227756500244
3500.0,0.3250653868675232,0.31621330156326294,0.8660666942596436,0.8730000257492065,2.111830461929381,1.41605123540891,3.289078950881958
4000.0,0.31184212137858075,0.30298520545959473,0.8736000061035156,0.8792999982833862,2.0860337367342496,1.424422026423258,3.309244155883789
4500.0,0.3084970714886983,0.2988272836685181,0.8812666535377502,0.8884000182151794,2.0892137950587113,1.4289434612720284,3.2820351123809814
5000.0,0.3109086322784424,0.3016643766403198,0.8727166652679443,0.8809999823570251,2.084851385807468,1.4253254200977683,3.3216140270233154
5500.0,0.3086613471031189,0.29834339838027957,0.8721500039100647,0.8820000290870667,2.0942127228891856,1.4326999799004034,3.2868218421936035
6000.0,0.3074837281068166,0.29825012350082397,0.8696666955947876,0.8783000111579895,2.0987066555034537,1.43855968061692,3.3302550315856934
6500.0,0.3056214511871338,0.2950101920127869,0.8690500259399414,0.8787999749183655,2.1026916873743806,1.4431204178622967,3.28879714012146
7000.0,0.3044160031000773,0.2938685525894165,0.8738333582878113,0.8845999836921692,2.1115900912873804,1.4487341715858897,3.2928717136383057
7500.0,0.30565214034716287,0.29728249435424803,0.8721666932106018,0.8780999779701233,2.100748237642718,1.444573868349263,3.303563117980957
8000.0,0.30743153915405275,0.2980366909980774,0.8725500106811523,0.8787000179290771,2.0916488124901034,1.4367688849093994,3.324341058731079
8500.0,0.30842932839393616,0.2994081331253052,0.8714166879653931,0.8826000094413757,2.0958882131905705,1.4465302157471789,3.286770820617676
9000.0,0.30796498087247215,0.300606684589386,0.8763666749000549,0.8830000162124634,2.0962440098476183,1.4429536282707922,3.3010761737823486
9500.0,0.30594850756327313,0.29672027006149293,0.8694166541099548,0.8780999779701233,2.1064490476105617,1.4440812923923207,3.280810832977295
10000.0,0.3036282729466756,0.29591991033554077,0.8795499801635742,0.885200023651123,2.1061572362921046,1.4446925302756646,3.2808361053466797
10500.0,0.30959149535497027,0.3000820731163025,0.8706333041191101,0.8776999711990356,2.1138601585482095,1.450601005963879,3.2732670307159424
11000.0,0.30742918581962586,0.29855548686981204,0.8716166615486145,0.8763999938964844,2.091882470638725,1.4398962035122664,3.2850821018218994
11500.0,0.30668203884760536,0.2973263158798218,0.8708333373069763,0.878000020980835,2.0945182643375433,1.4440434838772158,3.2972190380096436
12000.0,0.3080875589688619,0.2998336530685425,0.8735833168029785,0.8795999884605408,2.1035693488525946,1.4431613894732231,3.276549816131592
12500.0,0.30557399400075275,0.29619215583801267,0.8711000084877014,0.8781999945640564,2.1014272653398383,1.4468715198054798,3.2980220317840576
13000.0,0.30905378162066144,0.3008757797241211,0.8600166440010071,0.8662999868392944,2.1146985728866188,1.4523811487365994,3.2894351482391357
13500.0,0.3048133993148804,0.29441534881591797,0.8691999912261963,0.8784000277519226,2.099605514167962,1.448287376681407,3.3071348667144775
14000.0,0.303625421333313,0.29381904296875,0.8752166628837585,0.8823000192642212,2.114493482462864,1.448177652599559,3.29189395904541
14500.0,0.3035074046611786,0.2933082513809204,0.8769333362579346,0.8848000168800354,2.1016092401575106,1.4487735856302888,3.2887701988220215
15000.0,0.3082776280085246,0.29781452226638794,0.8650000095367432,0.8727999925613403,2.097665229081981,1.4477727621822245,3.2746338844299316
15500.0,0.31128345721562706,0.3036940411567688,0.8639166951179504,0.8666999936103821,2.100895658862546,1.4465122501449257,3.2725508213043213
16000.0,0.3079442319075267,0.2987202325820923,0.8690000176429749,0.8737000226974487,2.118503513458414,1.4513520941362108,3.282172918319702
16500.0,0.3036040716012319,0.2944459769248962,0.8810666799545288,0.8876000046730042,2.1006314509030832,1.4459828239940358,3.280646324157715
17000.0,0.3035363460381826,0.29589903783798216,0.8781499862670898,0.8845000267028809,2.117782790611839,1.445519344890492,3.2802207469940186
17500.0,0.3064674039999644,0.29673704175949095,0.8771166801452637,0.8841999769210815,2.117265425370595,1.4490626166209752,3.278369188308716
18000.0,0.30850227653185525,0.29897736015319826,0.8598833084106445,0.8686000108718872,2.0897554468055857,1.4453755957775345,3.2917938232421875
18500.0,0.3082665590922038,0.2982464735984802,0.8763999938964844,0.886900007724762,2.10913830594765,1.4421937853509856,3.2878363132476807
19000.0,0.3040823791662852,0.29424001207351685,0.8729000091552734,0.8787999749183655,2.097764678369094,1.4450793103954986,3.2809128761291504
19500.0,0.30971350463231406,0.30180103826522825,0.8746166825294495,0.8812999725341797,2.1088139670935506,1.447866461818826,3.3054680824279785
20000.0,0.3097728339036306,0.30063232679367063,0.873033344745636,0.880299985408783,2.0971040194157067,1.4447245458712858,3.2735118865966797
