step,train_loss,test_loss,train_accuracy,test_accuracy,weight_norm,last_layer_norm,time
0.0,107.94593488362631,107.16853271484375,0.13271667063236237,0.1331000030040741,66.89693711458321,14.403351266631004,2.576349973678589
1.0,62.313311112467446,61.25779885253906,0.1305333375930786,0.13230000436306,66.72352515113204,14.39526106952443,2.5868918895721436
2.0,35.13101503499349,34.20906530761719,0.12436666339635849,0.1257999986410141,66.56052667262708,14.388901332880938,2.550232172012329
3.0,20.404369052124025,19.782270727539064,0.11783333122730255,0.1136000007390976,66.39991881583893,14.38300876597485,2.546973943710327
4.0,12.47256583404541,12.107420919799806,0.11353333294391632,0.10930000245571136,66.2407496490076,14.377773382260573,2.535511016845703
5.0,8.257859881337485,8.051226736450195,0.10748333483934402,0.09809999912977219,66.07987073539302,14.372789826694877,2.552272081375122
6.0,5.895072513580322,5.769047598266601,0.10156666487455368,0.09619999676942825,65.9172621489906,14.367857112080564,2.5320348739624023
7.0,4.454407234954834,4.369337735748291,0.09786666929721832,0.09390000253915787,65.75313383691305,14.362724038178657,2.5515739917755127
8.0,3.5068600856781007,3.436704194641113,0.09618332982063293,0.09189999848604202,65.5878540704184,14.35748232051791,2.555354118347168
9.0,2.865179444630941,2.801164183807373,0.09571667015552521,0.09309999644756317,65.42161937196296,14.35214885080775,2.568682909011841
10.0,2.4130060440063477,2.3544818496704103,0.09576666355133057,0.0940999984741211,65.2543588402817,14.346524637173948,2.5313191413879395
11.0,2.0835966837565105,2.031224217605591,0.0960666686296463,0.09539999812841415,65.08651469030471,14.340684883223739,2.5167198181152344
12.0,1.8392800941467284,1.7916175411224364,0.09643333405256271,0.09730000048875809,64.91787179294312,14.334629857766808,2.505734920501709
13.0,1.6540307029724122,1.6108521629333497,0.09714999794960022,0.09809999912977219,64.74848800720176,14.328307638387495,2.506380081176758
14.0,1.512764236831665,1.4745227054595946,0.09788333624601364,0.09830000251531601,64.57844067488777,14.321806301657187,2.502671003341675
15.0,1.4087224920272827,1.3753031036376953,0.09875000268220901,0.09799999743700027,64.40760324269759,14.31501954402782,2.4956390857696533
16.0,1.328644784228007,1.2995386558532716,0.09936666488647461,0.09830000251531601,64.23604922106628,14.30796615553072,2.4853570461273193
17.0,1.2668317942937215,1.241690040206909,0.09961666911840439,0.09790000319480896,64.06389861278151,14.30066654812646,2.4934637546539307
18.0,1.2184374025344848,1.1968885124206543,0.09993333369493484,0.09880000352859497,63.89126887362036,14.29315023627604,2.499523162841797
19.0,1.1814789099375407,1.1629462886810302,0.1002499982714653,0.09910000115633011,63.71820975126538,14.285471352827702,2.491209030151367
20.0,1.15176578763326,1.1358068565368653,0.10063333064317703,0.0989999994635582,63.544798420091006,14.277556427964518,2.5307891368865967
21.0,1.1289477394739786,1.1151153663635254,0.10081666707992554,0.09929999709129333,63.37106666171677,14.269397048883036,2.506304979324341
22.0,1.110860619163513,1.098725870513916,0.10074999928474426,0.0997999981045723,63.19714511266015,14.261029709799677,2.534885883331299
23.0,1.0965042205174764,1.085743663406372,0.10064999759197235,0.09960000216960907,63.02303413856913,14.25247813310269,2.5170931816101074
