step,train_loss,test_loss,train_accuracy,test_accuracy,weight_norm,last_layer_norm,time
0.0,164.6158482747396,165.50697172851562,0.07296666502952576,0.07039999961853027,67.07089809368702,14.807633385174235,2.5886240005493164
1.0,110.16606842447916,110.32708940429687,0.0729999989271164,0.06859999895095825,66.89623640618731,14.799202789280313,2.63924503326416
2.0,73.49095262858073,73.23507004394531,0.07286666333675385,0.06809999793767929,66.73056467405884,14.791703058475626,2.5149049758911133
3.0,48.50571623738607,48.030892687988285,0.07376666367053986,0.0697999969124794,66.56866902163885,14.78470111584813,2.5924370288848877
4.0,31.699642591349285,31.11175516357422,0.07684999704360962,0.07090000063180923,66.40884553751104,14.778096481621617,2.4987099170684814
5.0,20.750519299316405,20.164088885498046,0.08139999955892563,0.07349999994039536,66.24995209314305,14.772240891352553,2.510625123977661
6.0,13.77066295522054,13.242771951293946,0.08866667002439499,0.07930000126361847,66.09066925444166,14.76652248016528,2.5098187923431396
7.0,9.353924371083577,8.906659915161132,0.09650000184774399,0.08370000123977661,65.93089792184882,14.760875765656339,2.522477149963379
8.0,6.561105388387045,6.203712860107422,0.10333333164453506,0.09109999984502792,65.77040810297021,14.75515243280901,2.5086379051208496
9.0,4.782970899709066,4.511701222229004,0.10931666940450668,0.09889999777078629,65.6089042761156,14.74932032166811,2.5350351333618164
10.0,3.6046985589345297,3.4066460639953613,0.11188333481550217,0.10570000112056732,65.44668482579924,14.743906605185137,2.5148119926452637
11.0,2.8406927496592203,2.696562924194336,0.11221666634082794,0.10899999737739563,65.2836135283005,14.738543700452777,2.515537977218628
12.0,2.321218004226685,2.2161621967315672,0.11190000176429749,0.10840000212192535,65.11981520268044,14.733010027576043,2.5460898876190186
13.0,1.9658696115493774,1.8885813247680665,0.1111999973654747,0.10809999704360962,64.95521293552966,14.727302803839423,2.5515949726104736
14.0,1.7213274953842164,1.6650468147277833,0.11023333668708801,0.10899999737739563,64.79012466345662,14.721530141497903,2.5586559772491455
15.0,1.551955761973063,1.510956650161743,0.1091499999165535,0.10750000178813934,64.6242482125034,14.715548351361223,2.547559976577759
16.0,1.432514327176412,1.4023044223785401,0.1081666648387909,0.10649999976158142,64.4576684004704,14.709426162076417,2.5365500450134277
17.0,1.3453269451141356,1.3226532703399658,0.10771666467189789,0.10490000247955322,64.2905392534547,14.703218401005143,2.5848982334136963
18.0,1.281224722480774,1.2636130603790283,0.10663333535194397,0.10369999706745148,64.1228869352141,14.696868376068304,2.5481479167938232
19.0,1.2331500931421915,1.2189205001831054,0.10588333010673523,0.10329999774694443,63.95484857499078,14.690377980167675,2.5568277835845947
20.0,1.19559647509257,1.1838653839111328,0.10540000349283218,0.10279999673366547,63.78652254970775,14.683869128170619,2.571263074874878
21.0,1.1661185026168823,1.1564595703125,0.10490000247955322,0.10270000249147415,63.617891225537925,14.677228477018458,2.5743331909179688
22.0,1.1431221393585205,1.1352564853668212,0.10446666926145554,0.10279999673366547,63.44900026608477,14.670434005547785,2.568307876586914
23.0,1.1248706290562949,1.118607423400879,0.10409999638795853,0.10249999910593033,63.27990932221794,14.663502669787837,2.5767509937286377
24.0,1.110250695037842,1.105271363067627,0.10373333096504211,0.10170000046491623,63.11069028711083,14.656438439953297,2.5544610023498535
25.0,1.0983335841496786,1.094375579071045,0.10331666469573975,0.10130000114440918,62.94139449221792,14.649273413649277,2.559159994125366
26.0,1.0884003782908123,1.0852936519622802,0.10293333232402802,0.1005999967455864,62.772058265028434,14.641988163593512,2.543684959411621
27.0,1.0801157567342123,1.0776845272064208,0.10275000333786011,0.10010000318288803,62.602728075539964,14.634595022068801,2.5657310485839844
28.0,1.073188743464152,1.0712838039398194,0.10241666436195374,0.10010000318288803,62.43343525620406,14.627101127781394,2.578934907913208
29.0,1.0673573535283407,1.0658662563323975,0.10243333131074905,0.10000000149011612,62.2642193222761,14.619520416117131,2.5779740810394287
30.0,1.062381232770284,1.0612125629425049,0.10233332961797714,0.10010000318288803,62.09512021953194,14.611852229814586,2.5702481269836426
40.0,1.037226770846049,1.03757894821167,0.10154999792575836,0.10000000149011612,60.416496722102934,14.531466312234073,2.578126907348633
50.0,1.0283901402791342,1.0290899509429932,0.10128333419561386,0.10029999911785126,58.77379421748055,14.44610260143177,2.5674281120300293
60.0,1.0242745304107665,1.0249315376281738,0.10101666301488876,0.10029999911785126,57.17804737451691,14.357211310054696,2.573685884475708
70.0,1.020091545041402,1.0210424205780029,0.1012333333492279,0.10010000318288803,55.63469674961728,14.266821319122133,2.5689470767974854
80.0,1.0185677115122478,1.0193168979644776,0.10125000029802322,0.09929999709129333,54.14534386001025,14.174162792529957,2.5969159603118896
90.0,1.0178492529551189,1.018270112991333,0.10101666301488876,0.0989999994635582,52.71071923124366,14.079899175456323,2.607003927230835
100.0,1.0170789726257323,1.0172346538543702,0.10063333064317703,0.0989999994635582,51.33080044397077,13.984523393067423,2.609117031097412
110.0,1.0171270327250164,1.017124969100952,0.10050000250339508,0.0989999994635582,50.00471901559017,13.888235017431628,2.6114890575408936
120.0,1.0174235893249512,1.017314497756958,0.10055000334978104,0.09910000115633011,48.73152945363633,13.791332475160972,2.5817179679870605
130.0,1.0166768164952595,1.0165943016052246,0.10081666707992554,0.09910000115633011,47.510227106250504,13.694202193120075,2.5760889053344727
